X,Y,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL
2501956.446,2413571.549,306,T20150014469,ABS to receive accident,Finished,10/07/2015 0:00,17:50:00,No,Collision with vehicle,Friday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Dark Street lights unknown,Yes,Not at intersection,Other injury accident,50 km/hr,No,291479,145.0222272,-37.77872847,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2501956.446,2413571.549,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,DAREBIN
2518784.651,2409045.695,65860,T20150014474,ABS to receive accident,Finished,10/07/2015 0:00,18:10:00,Yes,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,T intersection,Other injury accident,50 km/hr,No,39585,145.2135506,-37.81939257,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2518784.651,2409045.695,2,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,"MAROONDAH,WHITEHORSE"
2385813.413,2437318.408,307,T20150014484,ABS to receive accident,Finished,10/07/2015 0:00,18:50:00,Yes,Collision with vehicle,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark No street lights,Yes,Cross intersection,Other injury accident,100 km/hr,No,52858,143.7075059,-37.55787691,Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,2385813.413,2437318.408,5,2,0,0,2,3,1,3,0,3,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,"BALLARAT,GOLDEN PLAINS"
2495931.558,2455669.303,233,T20150014482,ABS to receive accident,Finished,10/07/2015 0:00,20:22:00,Yes,Vehicle overturned (no collision),Friday,OFF CARRIAGEWAY ON RIGHT BEND,No,Dark No street lights,Yes,Cross intersection,Other injury accident,100 km/hr,Yes,291565,144.9540458,-37.39948928,Intersection,MITCHELL,NORTHERN REGION,2495931.558,2455669.303,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,TOWNS,"RURAL_VICTORIA,TOWNS",MITCHELL
2475864.339,2416588.64,65861,T20150014483,ABS to receive accident,Finished,10/07/2015 0:00,20:30:00,Yes,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,291516,144.7261074,-37.75138251,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2475864.339,2416588.64,2,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELTON
2471854.82,2404437.121,345,T20150014582,ABS to receive accident,Finished,10/07/2015 0:00,21:24:00,Yes,Collision with a fixed object,Friday,PERMANENT OBSTRUCTION ON CARRIAGEWAY,No,Dark No street lights,Yes,T intersection,Other injury accident,50 km/hr,No,46979,144.6801493,-37.86070225,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2471854.82,2404437.121,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,WYNDHAM
2497112.618,2409340.622,436,T20150014527,ABS to receive accident,Finished,10/07/2015 0:00,21:50:00,Yes,No collision and no object struck,Friday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,40 km/hr,No,291484,144.9672121,-37.81695049,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497112.618,2409340.622,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE
2496944.669,2416928.755,262,T20150014489,ABS to receive accident,Finished,10/07/2015 0:00,22:35:00,Yes,Collision with vehicle,Friday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,45649,144.9653298,-37.74858046,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496944.669,2416928.755,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MORELAND
2494015.731,2410213.379,531,T20150014808,ABS to receive accident,Finished,10/07/2015 0:00,22:45:00,Yes,Collision with vehicle,Friday,RIGHT THROUGH,No,Dark Street lights on,Yes,T intersection,Other injury accident,70 km/hr,No,222090,144.9320218,-37.80928785,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2494015.731,2410213.379,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE
2522218.155,2388587.583,434,T20150014494,ABS to receive accident,Finished,10/07/2015 0:00,23:15:00,Yes,Collision with vehicle,Friday,RIGHT THROUGH,No,Dark Street lights on,Yes,Multiple intersection,Other injury accident,80 km/hr,No,10429,145.2521875,-38.00366536,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2522218.155,2388587.583,4,2,0,0,2,2,1,3,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,CASEY
2496523.655,2407975.33,894,T20150015710,ABS to receive accident,Finished,10/07/2015 0:00,23:15:00,Yes,Collision with vehicle,Friday,LEAVING PARKING,No,Unk.,No,Not at intersection,Other injury accident,Not known,No,295770,144.9605056,-37.82924446,Non-Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2496523.655,2407975.33,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP
2501422.681,2407844.356,234,T20150014492,ABS to receive accident,Finished,11/07/2015 0:00,1:45:00,Yes,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,80 km/hr,No,293811,145.0161646,-37.83046495,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2501422.681,2407844.356,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,1,2,1,1,0,0,MELB_URBAN,MELB_URBAN,YARRA
2460725.817,2423866.165,375,T20150014497,ABS to receive accident,Finished,11/07/2015 0:00,5:42:00,Yes,Collision with a fixed object,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,292427,144.5540386,-37.68531436,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2460725.817,2423866.165,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,SMALL_CITIES,SMALL_CITIES,MELTON
2484509.688,2408539.294,328,T20150014498,ABS to receive accident,Finished,11/07/2015 0:00,6:20:00,Yes,Collision with vehicle,Saturday,RIGHT FAR (INTERSECTIONS ONLY),No,Dark Street lights on,Yes,T intersection,Serious injury accident,80 km/hr,No,446,144.8235972,-37.82439169,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2484509.688,2408539.294,2,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,No,1,2,0,2,0,0,MELB_URBAN,MELB_URBAN,"HOBSONS BAY,WYNDHAM"
2511885.569,2407053.136,329,T20150014501,ABS to receive accident,Finished,11/07/2015 0:00,6:45:00,Yes,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60 km/hr,No,293275,145.1350714,-37.83749954,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2511885.569,2407053.136,3,1,0,1,0,2,2,1,0,0,2,0,0,1,0,0,0,0,0,1,No,0,3,0,2,1,0,MELB_URBAN,MELB_URBAN,WHITEHORSE
2523515.308,2381370.12,396,T20150014559,ABS to receive accident,Finished,11/07/2015 0:00,8:00:00,Yes,Collision with a fixed object,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,T intersection,Serious injury accident,80 km/hr,Yes,291508,145.2678366,-38.06871245,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2523515.308,2381370.12,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY
2524595.392,2409818.269,331,T20150014558,ABS to receive accident,Finished,11/07/2015 0:00,8:45:00,No,No collision and no object struck,Saturday,OFF CARRIAGEWAY TO LEFT,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,291562,145.2793468,-37.81229244,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2524595.392,2409818.269,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MAROONDAH
2419351.234,2351920.291,265,T20150014519,ABS to receive accident,Finished,11/07/2015 0:00,9:00:00,No,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,Not at intersection,Serious injury accident,60 km/hr,No,291500,144.0777248,-38.33073263,Intersection,SURF COAST,SOUTH WESTERN REGION,2419351.234,2351920.291,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,SURF COAST
2512795.77,2372523.335,235,T20150014508,ABS to receive accident,Finished,11/07/2015 0:00,10:23:00,No,Collision with vehicle,Saturday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,80 km/hr,No,43510,145.1460102,-38.14848335,Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2512795.77,2372523.335,3,2,0,2,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,FRANKSTON
2502534.713,2423708.391,330,T20150014512,ABS to receive accident,Finished,11/07/2015 0:00,10:48:00,No,Collision with vehicle,Saturday,RIGHT THROUGH,No,Day,Yes,Multiple intersection,Serious injury accident,70 km/hr,No,11041,145.0285282,-37.68748331,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2502534.713,2423708.391,4,4,0,4,0,0,2,2,0,2,2,0,0,0,0,0,0,0,1,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WHITTLESEA
2502644.642,2405492.184,397,T20150014568,ABS to receive accident,Finished,11/07/2015 0:00,11:19:00,No,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,40296,145.0300066,-37.85162369,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2502644.642,2405492.184,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON
2730740.652,2405073.958,274,T20150014510,ABS to receive accident,Finished,11/07/2015 0:00,11:40:00,No,Collision with vehicle,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,51952,147.6213589,-37.82677398,Intersection,EAST GIPPSLAND,EASTERN REGION,2730740.652,2405073.958,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,SMALL_CITIES,SMALL_CITIES,EAST GIPPSLAND
2591230.825,2388850.12,3437,T20150020477,ABS to receive accident,Finished,11/07/2015 0:00,12:00:00,No,No collision and no object struck,Saturday,OFF CARRIAGEWAY ON RIGHT BEND,No,Day,No,T intersection,Other injury accident,Not known,Yes,224814,146.0388308,-37.99711375,Intersection,BAW BAW,EASTERN REGION,2591230.825,2388850.12,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,BAW BAW
2490123.003,2420825.4,264,T20150014514,Non ABS accident,Finished,11/07/2015 0:00,13:00:00,No,Struck Pedestrian,Saturday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,Yes,Private property,Serious injury accident,Camping grounds or off road,No,291660,144.8879056,-37.7134413,Off Road,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2490123.003,2420825.4,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MOONEE VALLEY
2557839.636,2437171.055,376,T20150014526,ABS to receive accident,Finished,11/07/2015 0:00,13:30:00,No,Collision with vehicle,Saturday,LEFT REAR,No,Day,Yes,T intersection,Other injury accident,100 km/hr,No,56511,145.6547335,-37.56441733,Intersection,MURRINDINDI,NORTH EASTERN REGION,2557839.636,2437171.055,6,1,0,0,1,5,2,4,0,4,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,"MURRINDINDI,MURRINDINDI"
2646546.231,2347336.792,538,T20150015061,Non ABS accident,Finished,11/07/2015 0:00,13:50:00,No,No collision and no object struck,Saturday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,Yes,Not at intersection,Other injury accident,Camping grounds or off road,No,292177,146.6763694,-38.36382,Off Road,WELLINGTON,EASTERN REGION,2646546.231,2347336.792,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,WELLINGTON
2595800.246,2463572.335,3019,T20150019645,ABS to receive accident,Finished,11/07/2015 0:00,14:00:00,No,Vehicle overturned (no collision),Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Day,No,Not at intersection,Serious injury accident,80 km/hr,No,294189,146.0811309,-37.32340489,Non-Intersection,MANSFIELD,NORTH EASTERN REGION,2595800.246,2463572.335,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,MANSFIELD
2509037.667,2405198.959,65862,T20150014518,ABS to receive accident,Finished,11/07/2015 0:00,14:05:00,Yes,Collision with vehicle,Saturday,RIGHT THROUGH,No,Day,No,Cross intersection,Other injury accident,60 km/hr,No,29618,145.1026372,-37.85421781,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2509037.667,2405198.959,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,"MONASH,WHITEHORSE"
2517411.519,2395657.847,2826,T20150018542,ABS to receive accident,Finished,11/07/2015 0:00,14:10:00,No,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),No,Day,Not known,Not at intersection,Other injury accident,40 km/hr,No,357043,145.1980882,-37.94006543,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517411.519,2395657.847,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DANDENONG
2489858.152,2410894.066,275,T20150014517,ABS to receive accident,Finished,11/07/2015 0:00,14:15:00,Yes,Collision with a fixed object,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,70 km/hr,Yes,293183,144.8848633,-37.8029397,Non-Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2489858.152,2410894.066,5,1,0,1,0,4,3,1,0,2,3,0,0,0,0,0,0,0,0,0,Yes,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,MARIBYRNONG
2383655.14,2425310.629,65866,T20150014614,ABS to receive accident,Finished,11/07/2015 0:00,14:25:00,Yes,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,No,293499,143.6811715,-37.66579494,Non-Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,2383655.14,2425310.629,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,GOLDEN PLAINS
2607715.189,2558177.313,308,T20150014523,ABS to receive accident,Finished,11/07/2015 0:00,14:40:00,No,Collision with a fixed object,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,110 km/hr,Yes,356996,146.2019651,-36.46944818,Non-Intersection,WANGARATTA,NORTH EASTERN REGION,2607715.189,2558177.313,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,WANGARATTA
2531529.059,2427835.413,7649,T20160001055,ABS to receive accident,Finished,11/07/2015 0:00,15:00:00,Yes,Collision with a fixed object,Saturday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,Yes,298527,145.3573081,-37.64977111,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2531529.059,2427835.413,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,YARRA RANGES
2508238.003,2400832.089,1235,T20150016155,ABS to receive accident,Finished,11/07/2015 0:00,15:30:00,Yes,Vehicle overturned (no collision),Saturday,OFF CARRIAGEWAY TO RIGHT,No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,Yes,292710,145.093631,-37.89362696,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2508238.003,2400832.089,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MONASH
2514150.213,2428579.499,337,T20150014646,ABS to receive accident,Finished,11/07/2015 0:00,16:30:00,Yes,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dusk/Dawn,No,Not at intersection,Other injury accident,80 km/hr,No,291592,145.1603018,-37.64349524,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2514150.213,2428579.499,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,NILLUMBIK
2518358.662,2394728.836,2373,T20150018142,ABS to receive accident,Finished,11/07/2015 0:00,16:45:00,Yes,Collision with a fixed object,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Y intersection,Other injury accident,100 km/hr,Yes,357037,145.2088593,-37.94843569,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2518358.662,2394728.836,2,2,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,DANDENONG
2648420.57,2568546.579,356,T20150014531,ABS to receive accident,Finished,11/07/2015 0:00,17:05:00,Yes,No collision and no object struck,Saturday,OFF CARRIAGEWAY TO RIGHT,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100 km/hr,Yes,293441,146.6541247,-36.37058816,Non-Intersection,INDIGO,NORTH EASTERN REGION,2648420.57,2568546.579,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,INDIGO
2508619.759,2394780.42,448,T20150014712,ABS to receive accident,Finished,11/07/2015 0:00,17:10:00,Yes,Collision with vehicle,Saturday,HEAD ON (NOT OVERTAKING),No,Dark No street lights,No,Not at intersection,Other injury accident,70 km/hr,No,296834,145.0980633,-37.94809658,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2508619.759,2394780.42,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,KINGSTON
2530191.144,2365923.314,266,T20150014528,ABS to receive accident,Finished,11/07/2015 0:00,17:35:00,Yes,Collision with vehicle,Saturday,HEAD ON (NOT OVERTAKING),No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,No,292096,145.3446838,-38.20762307,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2530191.144,2365923.314,4,1,0,1,0,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CASEY
2490377.305,2412922.324,484,T20150014572,ABS to receive accident,Finished,11/07/2015 0:00,18:00:00,Yes,Collision with vehicle,Saturday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,60 km/hr,No,45236,144.8907728,-37.78463791,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2490377.305,2412922.324,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MARIBYRNONG
2519539.885,2393730.043,640,T20150014828,ABS to receive accident,Finished,11/07/2015 0:00,18:25:00,Yes,Collision with vehicle,Saturday,ACCIDENT OR BROKEN DOWN,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,No,291766,145.2223487,-37.95739096,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2519539.885,2393730.043,2,1,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DANDENONG
2494100.311,2409261.423,13001,T20160009386,ABS to receive accident,Finished,11/07/2015 0:00,18:30:00,Yes,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,Not known,No,304380,144.9327105,-37.81847715,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2494100.311,2409261.423,5,2,0,1,1,3,3,1,0,1,3,0,0,0,1,0,0,0,0,0,No,0,4,0,3,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE
2507357.216,2398151.317,362,T20150014681,ABS to receive accident,Finished,11/07/2015 0:00,18:45:00,Yes,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),Yes,Dark Street lights on,No,Not at intersection,Serious injury accident,60 km/hr,No,291692,145.0836408,-37.91773912,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2507357.216,2398151.317,3,1,0,1,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,"GLEN EIRA,MONASH"
2514723.8,2396283.333,333,T20150014595,ABS to receive accident,Finished,11/07/2015 0:00,19:45:00,Yes,Struck Pedestrian,Saturday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Yes,Dark Street lights on,No,Not at intersection,Other injury accident,60 km/hr,No,293244,145.1674864,-37.93451315,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2514723.8,2396283.333,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,"DANDENONG,MONASH"
2232974.151,2529269.447,276,T20150014547,ABS to receive accident,Finished,11/07/2015 0:00,21:00:00,Yes,Collision with a fixed object,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Fatal accident,100 km/hr,Yes,291496,142.0109668,-36.69842756,Non-Intersection,HORSHAM,WESTERN REGION,2232974.151,2529269.447,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,HORSHAM
2496914.921,2409327.249,395,T20150014543,ABS to receive accident,Finished,11/07/2015 0:00,21:30:00,Yes,Struck Pedestrian,Saturday,PED WALKING WITH TRAFFIC,Yes,Dark Street lights on,Yes,Not at intersection,Other injury accident,40 km/hr,No,291776,144.9649807,-37.81710481,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496914.921,2409327.249,2,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,No,0,1,0,0,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE
2435896.742,2526370.616,1404,T20150017089,ABS to receive accident,Finished,11/07/2015 0:00,21:30:00,Yes,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dark Street lights unknown,No,Multiple intersection,Other injury accident,50 km/hr,No,44642,144.2819722,-36.76017132,Intersection,BENDIGO,NORTHERN REGION,2435896.742,2526370.616,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO
2353672.566,2417030.731,481,T20150014546,ABS to receive accident,Finished,11/07/2015 0:00,22:00:00,Yes,Vehicle overturned (no collision),Saturday,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100 km/hr,No,357460,143.3397936,-37.73617464,Non-Intersection,CORANGAMITE,SOUTH WESTERN REGION,2353672.566,2417030.731,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CORANGAMITE
2604037.567,2576331.104,309,T20150014541,ABS to receive accident,Finished,11/07/2015 0:00,22:10:00,Yes,Collision with a fixed object,Saturday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,292709,146.1584428,-36.3062912,Non-Intersection,BENALLA,NORTH EASTERN REGION,2604037.567,2576331.104,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BENALLA
